clip_cosine,current_arousal,current_emotion,current_valence,dhash_distance,duplicate_bucket,evidence_level,neighbor_count,public_description,public_member,public_request_id,salient_attributes,same_quadrant,sample_id,sources,target_arousal,target_emotion,target_valence,topk_majority_count,transition
0.882609,Low,tired,Negative,99,,style_prior_only,10,,Realism/0193906_GeorgiosJakobides-FarmhouseinBavaria.jpg,Realism_request-16550,"composition,color",False,track2_0645,public_duplicate,Low,calm,Positive,4,tired->calm
0.930391,High,alarmed,Negative,99,,same_series_style,10,,Ukiyo-e/0054624_TōshūsaiSharaku-ActorIchikawaYaozoIIIasaCourtesan'sAttendant.jpg,Ukiyo-e_request-237,"composition,color",False,track2_0646,public_duplicate,Low,calm,Positive,9,alarmed->calm
0.960435,Low,calm,Positive,36,same_work_or_series_review,near_same_work,12,,China_images/GetImageZhdngpvFUOGYnamCxTUuZIiB.jpeg,China_images_request-1865,"composition,color",True,track2_0647,public_duplicate,Low,calm,Positive,11,calm->calm
0.986031,Low,calm,Positive,10,visual_duplicate_likely,exact_same_work,12,,China_images/GetImagejCLVybDHLfhQFlnxOEjKsXyg.jpeg,China_images_request-2967,"composition,color",True,track2_0648,public_duplicate,Low,calm,Positive,12,calm->calm
0.913816,High,alarmed,Negative,99,,style_prior_only,10,,Early Renaissance/0144745_FilippinoLippi-EstherChoisieParAssuérus.jpg,Early Renaissance_request-758,"composition,color",False,track2_0649,public_duplicate,Low,calm,Positive,6,alarmed->calm
0.926226,Low,calm,Positive,99,,style_prior_only,10,,Rococo/0046356_Charles-AndrevanLoo(CarlevanLoo)-LifeDrawing.jpg,Rococo_request-882,"composition,color",True,track2_0650,public_duplicate,Low,calm,Positive,5,calm->calm
0.92916,Low,content,Positive,99,,style_prior_only,10,,China_images/GetImagepbZxWtDrqlUQMwAvgnoRoHsm.jpeg,China_images_request-3685,"composition,color",True,track2_0651,public_duplicate,Low,calm,Positive,7,content->calm
0.946245,Low,calm,Positive,39,style_neighbor_review,same_series_style,11,,China_images/GetImageclkHziliUlBlfbHEmvEozXbO.jpeg,China_images_request-2228,"composition,color",True,track2_0652,public_duplicate,Low,calm,Positive,11,calm->calm
0.942225,Low,calm,Positive,34,style_neighbor_review,same_series_style,11,,Ukiyo-e/97986_506216.jpg,Ukiyo-e_request-1010,"composition,color",True,track2_0653,public_duplicate,Low,calm,Positive,9,calm->calm
0.895388,Low,calm,Positive,99,,style_prior_only,10,,China_images/GetImageDoyPFLpLEeHihjMWWxvKSwHL.jpeg,China_images_request-2347,"composition,color",True,track2_0654,public_duplicate,Low,calm,Positive,9,calm->calm
0.953238,Low,calm,Positive,28,same_work_or_series_review,same_series_style,12,,China_images/GetImageEwyEhztRRvSICfjfnEpMgERE.jpeg,China_images_request-2494,"composition,color",True,track2_0655,public_duplicate,Low,calm,Positive,11,calm->calm
0.908783,Low,content,Positive,99,,style_prior_only,10,,Ukiyo-e/91361_458016.jpg,Ukiyo-e_request-1549,"composition,color",True,track2_0656,public_duplicate,Low,calm,Positive,6,content->calm
0.96066,Low,calm,Positive,23,same_work_or_series_review,near_same_work,12,,China_images/FS-5715_07.jpg,China_images_request-254,"composition,color",True,track2_0657,public_duplicate,Low,calm,Positive,10,calm->calm
0.905835,Low,bored,Negative,99,,style_prior_only,10,,Surrealism/0008347_JoanMiro-TheMatador.jpg,Surrealism_request-58,"composition,color",False,track2_0658,public_duplicate,High,excited,Positive,6,bored->excited
0.929362,High,excited,Positive,99,,style_prior_only,10,,Ukiyo-e/0115091_UtagawaToyokuni-ThePromenade.jpg,Ukiyo-e_request-547,"composition,color",False,track2_0659,public_duplicate,Low,content,Positive,3,excited->content
0.937184,Low,calm,Positive,99,,same_series_style,10,,China_images/GetImagebljnaQcFQAcCBygdCcgAhdWw.jpeg,China_images_request-2111,"composition,color",True,track2_0660,public_duplicate,Low,calm,Positive,9,calm->calm
0.880098,High,alarmed,Negative,99,,style_prior_only,10,,Early Renaissance/0095994_LoScheggia-BattleScene.jpg,Early Renaissance_request-496,"composition,color",False,track2_0661,public_duplicate,High,excited,Positive,7,alarmed->excited
0.931036,Low,content,Positive,99,,same_series_style,10,,Ukiyo-e/110515_595687.jpg,Ukiyo-e_request-1630,"composition,color",True,track2_0662,public_duplicate,Low,calm,Positive,9,content->calm
0.904309,Low,calm,Positive,99,,style_prior_only,10,,China_images/FS-7518_05.jpg,China_images_request-486,"composition,color",True,track2_0663,public_duplicate,Low,calm,Positive,10,calm->calm
0.935847,Low,calm,Positive,99,,same_series_style,10,,China_images/GetImageIKPXMPuUAzHqBldHXLbprImp.jpeg,China_images_request-2885,"composition,color",True,track2_0664,public_duplicate,Low,calm,Positive,8,calm->calm
0.872289,Low,calm,Positive,99,,style_prior_only,10,,Mannerism (Late Renaissance)/0056162_ElGreco-St.MartinandtheBeggar.jpg,Mannerism (Late Renaissance)_request-660,"composition,color",True,track2_0665,public_duplicate,Low,calm,Positive,1,calm->calm
0.894968,High,alarmed,Negative,99,,style_prior_only,10,,Romanticism/0161915_MariàFortuny-Anchorite(therecluse).jpg,Romanticism_request-14281,"composition,color",False,track2_0666,public_duplicate,Low,sad,Negative,3,alarmed->sad
0.919912,Low,calm,Positive,99,,style_prior_only,10,,China_images/FS-8280_23.jpg,China_images_request-823,"composition,color",True,track2_0667,public_duplicate,Low,calm,Positive,9,calm->calm
0.915761,Low,content,Positive,99,,style_prior_only,10,,China_images/FS-7412_29.jpg,China_images_request-1306,"composition,color",True,track2_0668,public_duplicate,Low,calm,Positive,6,content->calm
0.862811,Low,sad,Negative,99,,style_prior_only,10,,"Ukiyo-e/0126245_Hiroshige-116.SugatamiBridge,OmokageBridgeandJaribaatTakata.jpg",Ukiyo-e_request-609,"composition,color",False,track2_0669,public_duplicate,Low,calm,Positive,10,sad->calm
0.882657,High,annoyed,Negative,99,,style_prior_only,10,,Abstract Art/0064013_WladyslawStrzeminski-Żniwiarki.jpg,Abstract Art_request-596,"composition,color",False,track2_0670,public_duplicate,Low,calm,Positive,5,annoyed->calm
0.943252,Low,calm,Positive,28,style_neighbor_review,same_series_style,11,,China_images/GetImageWoxhIIkdCYIYNgpLRoczOqGH.jpeg,China_images_request-4596,"composition,color",True,track2_0671,public_duplicate,Low,calm,Positive,11,calm->calm
0.888987,Low,content,Positive,99,,style_prior_only,10,,Realism/0071065_GustaveCourbet-CliffsnearOrnans.jpg,Realism_request-5674,"composition,color",True,track2_0672,public_duplicate,Low,calm,Positive,9,content->calm
0.915271,High,frustrated,Negative,99,,style_prior_only,10,,Cubism/0012441_LouisSchanker-Polo.jpg,Cubism_request-97,"composition,color",True,track2_0673,public_duplicate,High,frustrated,Negative,2,frustrated->frustrated
0.878739,Low,calm,Positive,99,,style_prior_only,10,,China_images/GetImageidqPgdOvihGSViKiyCACgmgr.jpeg,China_images_request-2849,"composition,color",True,track2_0674,public_duplicate,Low,content,Positive,1,calm->content
0.94745,Low,calm,Positive,31,style_neighbor_review,same_series_style,11,,China_images/FS-8134_12.jpg,China_images_request-34,"composition,color",True,track2_0675,public_duplicate,Low,calm,Positive,11,calm->calm
0.936275,Low,calm,Positive,99,,same_series_style,10,,China_images/GetImageqnEEyFKsPGsgqDmjWtNZHoOu.jpeg,China_images_request-3849,"composition,color",True,track2_0676,public_duplicate,Low,calm,Positive,7,calm->calm
0.924451,High,frustrated,Negative,99,,style_prior_only,10,,Cubism/0101806_JacquesVillon-PortraitofanActor(FélixBarré).jpg,Cubism_request-1367,"composition,color",True,track2_0677,public_duplicate,High,frustrated,Negative,3,frustrated->frustrated
0.906661,Low,content,Positive,99,,style_prior_only,10,,China_images/FS-6381_08.jpg,China_images_request-542,"composition,color",True,track2_0678,public_duplicate,Low,calm,Positive,9,content->calm
0.91363,Low,calm,Positive,99,,style_prior_only,10,,Ukiyo-e/0014507_Hiroshige-111.MeguroDrumBridgeandSunsetHill.jpg,Ukiyo-e_request-39,"composition,color",True,track2_0679,public_duplicate,Low,calm,Positive,7,calm->calm
0.893351,Low,calm,Positive,99,,style_prior_only,10,,Early Renaissance/0191156_FraAngelico-CompagniadiSanFrancescoAltarpiece.jpg,Early Renaissance_request-1020,"composition,color",True,track2_0680,public_duplicate,Low,calm,Positive,9,calm->calm
0.920552,Low,content,Positive,99,,style_prior_only,10,,China_images/GetImageqktkARfwGvDQwPgDvLYNGGuv.jpeg,China_images_request-3838,"composition,color",True,track2_0681,public_duplicate,Low,calm,Positive,7,content->calm
0.911946,Low,calm,Positive,99,,style_prior_only,10,,Ukiyo-e/0185588_ToyotaHokkei-RiceCakesandBonito.jpg,Ukiyo-e_request-910,"composition,color",True,track2_0682,public_duplicate,Low,calm,Positive,8,calm->calm
0.907397,High,aroused,Positive,99,,style_prior_only,10,,Baroque/0130274_SimonVouet-ManwithRaisedArmBehindaParapet.jpg,Baroque_request-5855,"composition,color",False,track2_0683,public_duplicate,High,alarmed,Negative,1,aroused->alarmed
0.932595,Low,calm,Positive,99,,same_series_style,10,,Ukiyo-e/89944_448030.jpg,Ukiyo-e_request-1503,"composition,color",True,track2_0684,public_duplicate,Low,calm,Positive,9,calm->calm
0.918445,Low,calm,Positive,99,,style_prior_only,10,,Ukiyo-e/69076_1159703.jpg,Ukiyo-e_request-1397,"composition,color",True,track2_0685,public_duplicate,Low,calm,Positive,9,calm->calm
0.915158,Low,calm,Positive,99,,style_prior_only,10,,Mannerism (Late Renaissance)/0016862_PalmailGiovane-JudasCyriacus.jpg,Mannerism (Late Renaissance)_request-129,"composition,color",True,track2_0686,public_duplicate,Low,calm,Positive,9,calm->calm
0.923974,Low,calm,Positive,99,,style_prior_only,10,,Ukiyo-e/0104580_UtagawaToyokuni-TheactorsMatsumotoYonesaburôIandNakamuraDenkurôIV.jpg,Ukiyo-e_request-508,"composition,color",True,track2_0687,public_duplicate,Low,calm,Positive,6,calm->calm
0.904205,Low,calm,Positive,99,,style_prior_only,10,,Gongbi/0096009_QiuYing-SpringMorningintheHanPalace(ViewC).jpg,Gongbi_request-11,"composition,color",True,track2_0688,public_duplicate,Low,calm,Positive,10,calm->calm
0.823882,Low,content,Positive,99,,style_prior_only,10,,Romanticism/0153882_WilhelmMarstrand-InteriorwiththecrownprinceandcrownprincessofDenmark.jpg,Romanticism_request-13550,"composition,color",True,track2_0689,public_duplicate,Low,content,Positive,6,content->content
0.909045,Low,content,Positive,99,,style_prior_only,10,,China_images/FS-6111_07.jpg,China_images_request-1669,"composition,color",True,track2_0690,public_duplicate,Low,content,Positive,2,content->content
0.954176,Low,calm,Positive,23,same_work_or_series_review,same_series_style,12,,China_images/FS-7449_48.jpg,China_images_request-1531,"composition,color",True,track2_0691,public_duplicate,Low,calm,Positive,11,calm->calm
0.918686,High,frustrated,Negative,99,,style_prior_only,10,,Neo-Expressionism/0012644_SusanRothenberg-HeadandBones.jpg,Neo-Expressionism_request-50,"composition,color",True,track2_0692,public_duplicate,High,frustrated,Negative,4,frustrated->frustrated
0.917762,Low,sad,Negative,99,,style_prior_only,10,,Art Informel/0140460_EugeneBrands-Demon.jpg,Art Informel_request-1206,"composition,color",False,track2_0693,public_duplicate,High,frustrated,Negative,2,sad->frustrated
0.899497,Low,tired,Negative,99,,style_prior_only,10,,"Realism/0100496_JamesTaylorHarwood-MaleFigureStudy,Paris.jpg",Realism_request-8384,"composition,color",False,track2_0694,public_duplicate,Low,calm,Positive,6,tired->calm
0.930228,High,alarmed,Negative,99,,same_series_style,10,,Realism/0077553_JamesMcNeillWhistler-BlueandSilver-TheBlueWaveBiarritz.jpg,Realism_request-6249,"composition,color",True,track2_0695,public_duplicate,High,alarmed,Negative,6,alarmed->alarmed
0.90077,Low,sad,Negative,99,,style_prior_only,10,,High Renaissance/0191005_PietroPerugino-Pieta.Maria(detail).jpg,High Renaissance_request-1629,"composition,color",False,track2_0696,public_duplicate,Low,calm,Positive,9,sad->calm
0.883339,Low,bored,Negative,99,,style_prior_only,10,,Cubism/0098166_HenriLaurens-Untitled(fromDialogues).jpg,Cubism_request-1313,"composition,color",False,track2_0697,public_duplicate,Low,calm,Positive,4,bored->calm
0.961971,Low,calm,Positive,25,strong_neighbor_ge095,near_same_work,12,"The image portrays a tranquil landscape, with towering, rugged cliffs juxtaposed against delicate, wispy trees. The scene is enveloped in a misty, ethereal atmosphere, invoking a sense of serenity and timelessness.",China_images/FS-5771_06.jpg,China_images_request-1398,"composition,color",True,track2_0698,public_duplicate,Low,calm,Positive,12,calm->calm
0.944375,Low,calm,Positive,41,style_neighbor_review,same_series_style,11,,China_images/GetImageAsAEOqCkaqDpAyLeDfSkqTsJ.jpeg,China_images_request-2032,"composition,color",True,track2_0699,public_duplicate,Low,calm,Positive,10,calm->calm
0.890384,Low,sad,Negative,99,,style_prior_only,10,,Realism/0152845_CharlesJacque-Lavue.jpg,Realism_request-12945,"composition,color",False,track2_0700,public_duplicate,Low,calm,Positive,7,sad->calm
0.94781,Low,calm,Positive,21,style_neighbor_review,same_series_style,11,,China_images/GetImageRCXBdmcoGWIjTBoMoebFKCvb.jpeg,China_images_request-3919,"composition,color",True,track2_0701,public_duplicate,Low,calm,Positive,10,calm->calm
0.94016,Low,calm,Positive,19,style_neighbor_review,same_series_style,11,,China_images/GetImageUmLDYaLUtjQyGBeWhodPPUhq.jpeg,China_images_request-4340,"composition,color",True,track2_0702,public_duplicate,Low,calm,Positive,11,calm->calm
0.882879,Low,content,Positive,99,,style_prior_only,10,,Realism/0080170_ÉmileFriant-PhotoofChagrinD'enfantbyEmileFriantfromtheFrickArtMuseum.jpg,Realism_request-6493,"composition,color",True,track2_0703,public_duplicate,Low,content,Positive,9,content->content
0.896196,Low,content,Positive,99,,style_prior_only,10,,Ukiyo-e/76450_621333.jpg,Ukiyo-e_request-1420,"composition,color",True,track2_0704,public_duplicate,Low,content,Positive,1,content->content
0.842788,Low,bored,Negative,99,,style_prior_only,10,,Naturalism/0097135_JohnJamesAudubon-Plate105Red-breastedNuthatch.jpg,Naturalism_request-387,"composition,color",False,track2_0705,public_duplicate,Low,calm,Positive,5,bored->calm
0.875296,Low,calm,Positive,99,,style_prior_only,10,,China_images/GetImageCHgBpWAkkYTNoKPIFWLJAcgb.jpeg,China_images_request-2206,"composition,color",True,track2_0706,public_duplicate,Low,calm,Positive,9,calm->calm
0.935898,Low,calm,Positive,99,,same_series_style,10,,China_images/FS-7472_16.jpg,China_images_request-1274,"composition,color",True,track2_0707,public_duplicate,Low,calm,Positive,8,calm->calm
0.852892,High,frustrated,Negative,99,,style_prior_only,10,,Baroque/0089266_Caravaggio-SaintJeromeinMeditation.jpg,Baroque_request-3897,"composition,color",False,track2_0708,public_duplicate,Low,sad,Negative,3,frustrated->sad
0.904168,Low,calm,Positive,99,,style_prior_only,10,,China_images/FS-7406_07.jpg,China_images_request-1076,"composition,color",True,track2_0709,public_duplicate,Low,calm,Positive,9,calm->calm
0.926978,Low,calm,Positive,99,,style_prior_only,10,,China_images/FS-5711_05.jpg,China_images_request-1571,"composition,color",True,track2_0710,public_duplicate,Low,calm,Positive,9,calm->calm
0.868605,Low,tired,Negative,99,,style_prior_only,10,,Baroque/0056898_AdriaenBrouwer-InteriorofaTavern.jpg,Baroque_request-2395,"composition,color",False,track2_0711,public_duplicate,Low,content,Positive,7,tired->content
0.897239,Low,calm,Positive,99,,style_prior_only,10,,Romanticism/0099673_JoaoPedroso-Seascape.jpg,Romanticism_request-8582,"composition,color",True,track2_0712,public_duplicate,Low,calm,Positive,7,calm->calm
0.918714,Low,calm,Positive,99,,style_prior_only,10,,Mannerism (Late Renaissance)/0097216_BartolomeoPasserotti-MaleNude.jpg,Mannerism (Late Renaissance)_request-1168,"composition,color",True,track2_0713,public_duplicate,Low,calm,Positive,6,calm->calm
0.866904,High,alarmed,Negative,99,,style_prior_only,10,,Orientalism/0136430_MariàFortuny-Croquis(twoArabianfigures).jpg,Orientalism_request-659,"composition,color",False,track2_0714,public_duplicate,Low,calm,Positive,5,alarmed->calm
0.927203,Low,content,Positive,99,,style_prior_only,10,,China_images/FS-7994_12.jpg,China_images_request-1117,"composition,color",True,track2_0715,public_duplicate,Low,calm,Positive,7,content->calm
0.873527,High,alarmed,Negative,99,,style_prior_only,10,,Romanticism/0161915_MariàFortuny-Anchorite(therecluse).jpg,Romanticism_request-14281,"composition,color",False,track2_0716,public_duplicate,Low,sad,Negative,2,alarmed->sad
0.873891,Low,sad,Negative,99,,style_prior_only,10,,Early Renaissance/0038608_FraAngelico-MartyrdomofSt.Lawrence.jpg,Early Renaissance_request-170,"composition,color",False,track2_0717,public_duplicate,High,alarmed,Negative,1,sad->alarmed
0.9339,Low,content,Positive,99,,same_series_style,10,,China_images/GetImageQiNTfOvqEjcVZKfkWjOnvYRJ.jpeg,China_images_request-3830,"composition,color",True,track2_0718,public_duplicate,Low,calm,Positive,9,content->calm
0.945537,Low,calm,Positive,37,style_neighbor_review,same_series_style,11,,China_images/FS-8511_28.jpg,China_images_request-199,"composition,color",True,track2_0719,public_duplicate,Low,content,Positive,4,calm->content
0.912805,Low,calm,Positive,99,,style_prior_only,10,,China_images/GetImagerqoFmwyYPRGWCOPDbrtzyEMr.jpeg,China_images_request-3975,"composition,color",True,track2_0720,public_duplicate,Low,calm,Positive,10,calm->calm
0.854077,High,alarmed,Negative,99,,style_prior_only,10,,"Baroque/0115323_CharlesLeBrun-L'air,sérieSurLesQuatreÉléments.jpg",Baroque_request-5142,"composition,color",False,track2_0721,public_duplicate,Low,calm,Positive,3,alarmed->calm
