all_sources,current_arousal,current_emotion,current_label_issue_count,current_valence,exact_duplicate,failed_transition_count,max_confidence,model_sources,model_support_score,model_vote_count,near_duplicate,proposed_arousal,proposed_emotion,proposed_valence,public_duplicate_support_score,public_style_support_score,rationale,same_arousal,same_valence,sample_id,support_score,transition,v19_decision,v19_reasons,v19_score
dinov2,Low,tired,0,Negative,False,0,0.354568,dinov2,0.367182,1,False,Low,content,Positive,0.0,0.0,,True,False,track2_0723,0.367182,tired->content,hold,insufficient_row_support,0.597182
dinov2,High,alarmed,0,Negative,False,0,0.328547,dinov2,0.367026,1,False,Low,tired,Negative,0.0,0.0,,False,True,track2_0769,0.367026,alarmed->tired,hold,insufficient_row_support,0.597026
clip,Low,sad,0,Negative,False,0,0.333987,clip,0.365685,1,False,High,frustrated,Negative,0.0,0.0,,False,True,track2_0508,0.365685,sad->frustrated,hold,insufficient_row_support,0.595685
dinov2,High,aroused,0,Positive,False,0,0.322528,dinov2,0.362124,1,False,Low,sad,Negative,0.0,0.0,,False,False,track2_0683,0.362124,aroused->sad,hold,insufficient_row_support,0.592124
dinov2,Low,tired,0,Negative,False,0,0.357657,dinov2,0.360057,1,False,Low,calm,Positive,0.0,0.0,,True,False,track2_0567,0.360057,tired->calm,hold,insufficient_row_support,0.590057
clip,Low,calm,0,Positive,False,0,0.323261,clip,0.358825,1,False,Low,tired,Negative,0.0,0.0,,True,False,track2_0538,0.358825,calm->tired,hold,insufficient_row_support,0.588825
dinov2,Low,content,0,Positive,False,0,0.327863,dinov2,0.357596,1,False,High,happy,Positive,0.0,0.0,,False,True,track2_0367,0.357596,content->happy,hold,insufficient_row_support,0.587596
"clip,dinov2",Low,content,0,Positive,False,20,0.560775,"clip,dinov2",1.156802,2,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0592,1.156802,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,0.586802
dinov2,High,alarmed,0,Negative,False,0,0.327918,dinov2,0.356308,1,False,High,happy,Positive,0.0,0.0,,True,False,track2_0732,0.356308,alarmed->happy,hold,insufficient_row_support,0.586308
dinov2,High,excited,0,Positive,False,0,0.316507,dinov2,0.355662,1,False,Low,content,Positive,0.0,0.0,,False,True,track2_0003,0.355662,excited->content,hold,insufficient_row_support,0.585662
clip,Low,calm,0,Positive,False,0,0.338808,clip,0.355049,1,False,High,happy,Positive,0.0,0.0,,False,True,track2_0360,0.355049,calm->happy,hold,insufficient_row_support,0.585049
"public_clean,public_inclusive",High,excited,0,Positive,False,0,0.354986,,0.0,0,False,High,alarmed,Negative,0.0,0.354986,,True,False,track2_0590,0.354986,excited->alarmed,hold,insufficient_row_support,0.584986
dinov2,Low,calm,0,Positive,False,0,0.350837,dinov2,0.354472,1,False,Low,bored,Negative,0.0,0.0,,True,False,track2_0654,0.354472,calm->bored,hold,insufficient_row_support,0.584472
dinov2,Low,calm,0,Positive,False,0,0.321911,dinov2,0.354325,1,False,Low,bored,Negative,0.0,0.0,,True,False,track2_0385,0.354325,calm->bored,hold,insufficient_row_support,0.584325
siglip2,High,excited,0,Positive,False,0,0.337256,siglip2,0.354298,1,False,Low,content,Positive,0.0,0.0,,False,True,track2_0449,0.354298,excited->content,hold,insufficient_row_support,0.584298
dinov2,High,alarmed,0,Negative,False,0,0.345063,dinov2,0.354076,1,False,High,annoyed,Negative,0.0,0.0,,True,True,track2_0912,0.354076,alarmed->annoyed,hold,insufficient_row_support,0.584076
"clip,dinov2",Low,content,0,Positive,False,20,0.58501,"clip,dinov2",1.153105,2,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0076,1.153105,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,0.583105
dinov2,Low,calm,0,Positive,False,0,0.34278,dinov2,0.352168,1,False,Low,bored,Negative,0.0,0.0,,True,False,track2_0286,0.352168,calm->bored,hold,insufficient_row_support,0.582168
dinov2,Low,bored,0,Negative,False,0,0.314721,dinov2,0.349957,1,False,High,aroused,Positive,0.0,0.0,,False,False,track2_0273,0.349957,bored->aroused,hold,insufficient_row_support,0.579957
clip,High,alarmed,0,Negative,False,0,0.337321,clip,0.348841,1,False,High,excited,Positive,0.0,0.0,,True,False,track2_0548,0.348841,alarmed->excited,hold,insufficient_row_support,0.578841
clip,Low,content,0,Positive,False,5,0.484595,clip,0.54797,1,False,Low,glad,Positive,0.0,0.0,,True,True,track2_0604,0.54797,content->glad,hold,insufficient_row_support,0.57797
clip,High,aroused,0,Positive,False,0,0.314883,clip,0.346589,1,False,Low,bored,Negative,0.0,0.0,,False,False,track2_0940,0.346589,aroused->bored,hold,insufficient_row_support,0.576589
dinov2,Low,bored,0,Negative,False,0,0.33029,dinov2,0.344645,1,False,Low,tired,Negative,0.0,0.0,,True,True,track2_0619,0.344645,bored->tired,hold,insufficient_row_support,0.574645
dinov2,Low,calm,0,Positive,False,0,0.332062,dinov2,0.344561,1,False,High,aroused,Positive,0.0,0.0,,False,True,track2_0701,0.344561,calm->aroused,hold,insufficient_row_support,0.574561
dinov2,High,alarmed,0,Negative,False,0,0.317383,dinov2,0.343741,1,False,High,aroused,Positive,0.0,0.0,,True,False,track2_0548,0.343741,alarmed->aroused,hold,insufficient_row_support,0.573741
siglip2,Low,tired,0,Negative,False,0,0.321947,siglip2,0.343735,1,False,High,frustrated,Negative,0.0,0.0,,False,True,track2_0596,0.343735,tired->frustrated,hold,insufficient_row_support,0.573735
"gemini35,public_clean",Low,content,0,Positive,False,20,0.85,gemini35,0.9375,1,False,Low,calm,Positive,0.0,0.204858,"The quiet, observational activity of the figures combined with the flat, harmonious colors and clean lines of the woodblock print evokes a sense of calm stillness.",True,True,track2_0127,1.142358,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,0.572358
clip,Low,tired,0,Negative,False,0,0.302038,clip,0.342308,1,False,High,frustrated,Negative,0.0,0.0,,False,True,track2_0857,0.342308,tired->frustrated,hold,insufficient_row_support,0.572308
clip,Low,calm,0,Positive,False,2,0.389498,clip,0.422196,1,False,Low,glad,Positive,0.0,0.0,,True,True,track2_0622,0.422196,calm->glad,hold,insufficient_row_support,0.572196
clip,Low,calm,0,Positive,False,0,0.323713,clip,0.34177,1,False,Low,tired,Negative,0.0,0.0,,True,False,track2_0162,0.34177,calm->tired,hold,insufficient_row_support,0.57177
dinov2,Low,tired,0,Negative,False,0,0.326801,dinov2,0.341339,1,False,Low,content,Positive,0.0,0.0,,True,False,track2_0031,0.341339,tired->content,hold,insufficient_row_support,0.571339
dinov2,Low,tired,0,Negative,False,0,0.307578,dinov2,0.337259,1,False,Low,content,Positive,0.0,0.0,,True,False,track2_0977,0.337259,tired->content,hold,insufficient_row_support,0.567259
dinov2,High,aroused,0,Positive,False,1,0.361351,dinov2,0.376952,1,False,High,excited,Positive,0.0,0.0,,True,True,track2_0603,0.376952,aroused->excited,hold,insufficient_row_support,0.566952
dinov2,Low,sad,0,Negative,False,0,0.315911,dinov2,0.336509,1,False,Low,content,Positive,0.0,0.0,,True,False,track2_0352,0.336509,sad->content,hold,insufficient_row_support,0.566509
siglip2,Low,bored,0,Negative,False,0,0.32573,siglip2,0.336056,1,False,Low,content,Positive,0.0,0.0,,True,False,track2_0848,0.336056,bored->content,hold,insufficient_row_support,0.566056
"public_clean,public_inclusive",High,frustrated,0,Negative,False,0,0.335992,,0.0,0,False,High,annoyed,Negative,0.0,0.335992,,True,True,track2_0962,0.335992,frustrated->annoyed,hold,insufficient_row_support,0.565992
dinov2,Low,calm,0,Positive,False,0,0.313085,dinov2,0.333591,1,False,High,annoyed,Negative,0.0,0.0,,False,False,track2_0350,0.333591,calm->annoyed,hold,insufficient_row_support,0.563591
"dinov2,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.405588,"dinov2,siglip2",0.791484,2,False,Low,calm,Positive,0.0,0.340648,,True,True,track2_0601,1.132132,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,0.562132
dinov2,High,frustrated,0,Negative,False,0,0.301499,dinov2,0.33204,1,False,High,annoyed,Negative,0.0,0.0,,True,True,track2_0247,0.33204,frustrated->annoyed,hold,insufficient_row_support,0.56204
dinov2,Low,calm,0,Positive,False,0,0.307322,dinov2,0.330916,1,False,High,excited,Positive,0.0,0.0,,False,True,track2_0731,0.330916,calm->excited,hold,insufficient_row_support,0.560916
clip,Low,calm,0,Positive,False,0,0.299416,clip,0.329989,1,False,High,frustrated,Negative,0.0,0.0,,False,False,track2_0796,0.329989,calm->frustrated,hold,insufficient_row_support,0.559989
clip,High,frustrated,0,Negative,False,0,0.312234,clip,0.329968,1,False,High,annoyed,Negative,0.0,0.0,,True,True,track2_0018,0.329968,frustrated->annoyed,hold,insufficient_row_support,0.559968
clip,High,annoyed,0,Negative,False,0,0.312928,clip,0.328591,1,False,Low,calm,Positive,0.0,0.0,,False,False,track2_0907,0.328591,annoyed->calm,hold,insufficient_row_support,0.558591
clip,Low,content,0,Positive,False,0,0.300305,clip,0.328335,1,False,High,annoyed,Negative,0.0,0.0,,False,False,track2_0219,0.328335,content->annoyed,hold,insufficient_row_support,0.558335
clip,High,frustrated,0,Negative,False,0,0.307462,clip,0.327391,1,False,High,aroused,Positive,0.0,0.0,,True,False,track2_0962,0.327391,frustrated->aroused,hold,insufficient_row_support,0.557391
dinov2,Low,content,0,Positive,False,0,0.312051,dinov2,0.326692,1,False,High,happy,Positive,0.0,0.0,,False,True,track2_0778,0.326692,content->happy,hold,insufficient_row_support,0.556692
dinov2,High,excited,0,Positive,False,0,0.30312,dinov2,0.326495,1,False,High,alarmed,Negative,0.0,0.0,,True,False,track2_0554,0.326495,excited->alarmed,hold,insufficient_row_support,0.556495
clip,High,alarmed,0,Negative,False,0,0.297863,clip,0.32625,1,False,Low,calm,Positive,0.0,0.0,,False,False,track2_0364,0.32625,alarmed->calm,hold,insufficient_row_support,0.55625
siglip2,High,frustrated,0,Negative,False,0,0.303215,siglip2,0.326081,1,False,Low,bored,Negative,0.0,0.0,,False,True,track2_0708,0.326081,frustrated->bored,hold,insufficient_row_support,0.556081
clip,High,alarmed,0,Negative,False,0,0.290962,clip,0.325988,1,False,Low,calm,Positive,0.0,0.0,,False,False,track2_0476,0.325988,alarmed->calm,hold,insufficient_row_support,0.555988
clip,Low,calm,0,Positive,False,0,0.296238,clip,0.325201,1,False,High,annoyed,Negative,0.0,0.0,,False,False,track2_0506,0.325201,calm->annoyed,hold,insufficient_row_support,0.555201
clip,High,annoyed,0,Negative,False,0,0.30974,clip,0.323898,1,False,Low,content,Positive,0.0,0.0,,False,False,track2_0336,0.323898,annoyed->content,hold,insufficient_row_support,0.553898
clip,Low,tired,0,Negative,False,0,0.292145,clip,0.322586,1,False,Low,bored,Negative,0.0,0.0,,True,True,track2_0450,0.322586,tired->bored,hold,insufficient_row_support,0.552586
clip,Low,content,0,Positive,False,0,0.288519,clip,0.321654,1,False,High,annoyed,Negative,0.0,0.0,,False,False,track2_0127,0.321654,content->annoyed,hold,insufficient_row_support,0.551654
dinov2,Low,sad,0,Negative,False,0,0.304992,dinov2,0.320102,1,False,Low,bored,Negative,0.0,0.0,,True,True,track2_0420,0.320102,sad->bored,hold,insufficient_row_support,0.550102
clip,Low,sad,0,Negative,False,0,0.290917,clip,0.318224,1,False,Low,content,Positive,0.0,0.0,,True,False,track2_0420,0.318224,sad->content,hold,insufficient_row_support,0.548224
dinov2,High,annoyed,0,Negative,False,0,0.308613,dinov2,0.318116,1,False,Low,content,Positive,0.0,0.0,,False,False,track2_0789,0.318116,annoyed->content,hold,insufficient_row_support,0.548116
clip,High,aroused,0,Positive,False,1,0.341096,clip,0.357342,1,False,High,excited,Positive,0.0,0.0,,True,True,track2_0372,0.357342,aroused->excited,hold,insufficient_row_support,0.547342
dinov2,Low,sad,0,Negative,False,0,0.294021,dinov2,0.317096,1,False,Low,content,Positive,0.0,0.0,,True,False,track2_0811,0.317096,sad->content,hold,insufficient_row_support,0.547096
dinov2,High,frustrated,0,Negative,False,0,0.295742,dinov2,0.316537,1,False,Low,calm,Positive,0.0,0.0,,False,False,track2_0520,0.316537,frustrated->calm,hold,insufficient_row_support,0.546537
dinov2,Low,glad,0,Positive,False,0,0.300027,dinov2,0.315174,1,False,High,alarmed,Negative,0.0,0.0,,False,False,track2_0237,0.315174,glad->alarmed,hold,insufficient_row_support,0.545174
clip,Low,tired,0,Negative,False,3,0.428918,clip,0.433619,1,False,Low,sad,Negative,0.0,0.0,,True,True,track2_0215,0.433619,tired->sad,hold,insufficient_row_support,0.543619
clip,Low,calm,0,Positive,False,0,0.277309,clip,0.313369,1,False,Low,tired,Negative,0.0,0.0,,True,False,track2_0954,0.313369,calm->tired,hold,insufficient_row_support,0.543369
clip,Low,content,0,Positive,False,0,0.290056,clip,0.312159,1,False,Low,bored,Negative,0.0,0.0,,True,False,track2_0532,0.312159,content->bored,hold,insufficient_row_support,0.542159
dinov2,Low,calm,0,Positive,False,0,0.301925,dinov2,0.312101,1,False,Low,sad,Negative,0.0,0.0,,True,False,track2_0834,0.312101,calm->sad,hold,insufficient_row_support,0.542101
clip,High,aroused,0,Positive,False,1,0.338506,clip,0.350789,1,False,High,excited,Positive,0.0,0.0,,True,True,track2_0180,0.350789,aroused->excited,hold,insufficient_row_support,0.540789
clip,Low,calm,0,Positive,False,0,0.280597,clip,0.309669,1,False,Low,tired,Negative,0.0,0.0,,True,False,track2_0238,0.309669,calm->tired,hold,insufficient_row_support,0.539669
siglip2,High,aroused,0,Positive,False,1,0.320376,siglip2,0.347973,1,False,High,excited,Positive,0.0,0.0,,True,True,track2_0523,0.347973,aroused->excited,hold,insufficient_row_support,0.537973
dinov2,High,aroused,0,Positive,False,0,0.282837,dinov2,0.307366,1,False,Low,calm,Positive,0.0,0.0,,False,True,track2_0523,0.307366,aroused->calm,hold,insufficient_row_support,0.537366
clip,High,alarmed,0,Negative,False,0,0.291276,clip,0.307187,1,False,High,excited,Positive,0.0,0.0,,True,False,track2_0732,0.307187,alarmed->excited,hold,insufficient_row_support,0.537187
dinov2,Low,calm,0,Positive,False,0,0.295747,dinov2,0.307121,1,False,High,aroused,Positive,0.0,0.0,,False,True,track2_0577,0.307121,calm->aroused,hold,insufficient_row_support,0.537121
"public_clean,public_inclusive",Low,calm,0,Positive,False,0,0.307053,,0.0,0,False,Low,sad,Negative,0.0,0.307053,,True,False,track2_0607,0.307053,calm->sad,hold,insufficient_row_support,0.537053
clip,Low,sad,0,Negative,False,0,0.298047,clip,0.30676,1,False,High,aroused,Positive,0.0,0.0,,False,False,track2_0750,0.30676,sad->aroused,hold,insufficient_row_support,0.53676
clip,Low,content,0,Positive,False,0,0.2841,clip,0.305853,1,False,High,aroused,Positive,0.0,0.0,,False,True,track2_0133,0.305853,content->aroused,hold,insufficient_row_support,0.535853
dinov2,High,alarmed,0,Negative,False,0,0.286285,dinov2,0.305605,1,False,Low,bored,Negative,0.0,0.0,,False,True,track2_0714,0.305605,alarmed->bored,hold,insufficient_row_support,0.535605
dinov2,Low,calm,0,Positive,False,0,0.283767,dinov2,0.30502,1,False,Low,bored,Negative,0.0,0.0,,True,False,track2_0388,0.30502,calm->bored,hold,insufficient_row_support,0.53502
dinov2,Low,calm,0,Positive,False,0,0.301952,dinov2,0.305011,1,False,High,aroused,Positive,0.0,0.0,,False,True,track2_0078,0.305011,calm->aroused,hold,insufficient_row_support,0.535011
clip,High,alarmed,0,Negative,False,0,0.270303,clip,0.3018,1,False,Low,calm,Positive,0.0,0.0,,False,False,track2_0106,0.3018,alarmed->calm,hold,insufficient_row_support,0.5318
siglip2,Low,glad,0,Positive,False,0,0.27551,siglip2,0.301766,1,False,High,aroused,Positive,0.0,0.0,,False,True,track2_0913,0.301766,glad->aroused,hold,insufficient_row_support,0.531766
siglip2,Low,calm,0,Positive,False,0,0.286827,siglip2,0.300498,1,False,High,aroused,Positive,0.0,0.0,,False,True,track2_0713,0.300498,calm->aroused,hold,insufficient_row_support,0.530498
dinov2,Low,calm,0,Positive,False,0,0.284313,dinov2,0.299687,1,False,Low,bored,Negative,0.0,0.0,,True,False,track2_0568,0.299687,calm->bored,hold,insufficient_row_support,0.529687
dinov2,Low,calm,0,Positive,False,0,0.274939,dinov2,0.2991,1,False,High,annoyed,Negative,0.0,0.0,,False,False,track2_0375,0.2991,calm->annoyed,hold,insufficient_row_support,0.5291
"public_clean,public_inclusive,siglip2",High,happy,0,Positive,False,3,0.216012,siglip2,0.224033,1,False,High,excited,Positive,0.0,0.194281,,True,True,track2_0152,0.418314,happy->excited,hold,insufficient_row_support,0.528314
clip,High,aroused,0,Positive,False,0,0.277266,clip,0.29831,1,False,High,frustrated,Negative,0.0,0.0,,True,False,track2_0203,0.29831,aroused->frustrated,hold,insufficient_row_support,0.52831
clip,High,alarmed,0,Negative,False,0,0.269501,clip,0.298115,1,False,High,excited,Positive,0.0,0.0,,True,False,track2_0423,0.298115,alarmed->excited,hold,insufficient_row_support,0.528115
dinov2,High,annoyed,0,Negative,False,0,0.277466,dinov2,0.297488,1,False,High,excited,Positive,0.0,0.0,,True,False,track2_0511,0.297488,annoyed->excited,hold,insufficient_row_support,0.527488
public_clean,High,annoyed,0,Negative,False,0,0.29557,,0.0,0,False,Low,bored,Negative,0.0,0.29557,,False,True,track2_0842,0.29557,annoyed->bored,hold,insufficient_row_support,0.52557
siglip2,Low,calm,0,Positive,False,0,0.281012,siglip2,0.294431,1,False,Low,tired,Negative,0.0,0.0,,True,False,track2_0783,0.294431,calm->tired,hold,insufficient_row_support,0.524431
siglip2,High,frustrated,0,Negative,False,0,0.293324,siglip2,0.293745,1,False,High,annoyed,Negative,0.0,0.0,,True,True,track2_0348,0.293745,frustrated->annoyed,hold,insufficient_row_support,0.523745
dinov2,Low,content,0,Positive,False,0,0.28882,dinov2,0.293166,1,False,Low,bored,Negative,0.0,0.0,,True,False,track2_0820,0.293166,content->bored,hold,insufficient_row_support,0.523166
"public_clean,public_inclusive",Low,content,0,Positive,False,0,0.292443,,0.0,0,False,High,happy,Positive,0.0,0.292443,,False,True,track2_0787,0.292443,content->happy,hold,insufficient_row_support,0.522443
dinov2,Low,bored,0,Negative,False,0,0.278158,dinov2,0.290863,1,False,Low,content,Positive,0.0,0.0,,True,False,track2_0835,0.290863,bored->content,hold,insufficient_row_support,0.520863
dinov2,Low,content,0,Positive,False,0,0.278879,dinov2,0.290701,1,False,High,happy,Positive,0.0,0.0,,False,True,track2_0971,0.290701,content->happy,hold,insufficient_row_support,0.520701
clip,Low,calm,0,Positive,False,0,0.268141,clip,0.289024,1,False,High,annoyed,Negative,0.0,0.0,,False,False,track2_0138,0.289024,calm->annoyed,hold,insufficient_row_support,0.519024
dinov2,Low,content,0,Positive,False,0,0.273051,dinov2,0.286618,1,False,High,frustrated,Negative,0.0,0.0,,False,False,track2_0379,0.286618,content->frustrated,hold,insufficient_row_support,0.516618
"dinov2,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,20,0.453488,"dinov2,siglip2",0.753422,2,False,Low,calm,Positive,0.0,0.332764,,True,True,track2_0329,1.086186,content->calm,hold,insufficient_row_support;official_failed_transition_penalty,0.516186
