sample_id,family_id,hard_constraints,style_freedom,composition_hints,medium_options,aspect_hints,candidate_strategies,caption
track1_0099,generic_artwork,caption_content,free_crop_allowed | aspect_variation_allowed | style_variation_allowed,caption-led subject | medium-appropriate composition | avoid batch template,generic_artwork_surface,"[{""confidence"": 1.0, ""guard_notes"": [], ""guard_status"": ""rule"", ""height"": 1024, ""label"": ""square_artwork"", ""prompt_directive"": ""Use a balanced square artwork canvas only when the caption does not imply a poster, scroll, spread, or panel format."", ""reason"": """", ""source"": ""rule"", ""width"": 1024}]",aas_safe | reference_style | fid_diverse,"A Gongbi painting of robed figures gathered on an ornate palace balcony above misty clouds, with delicate linework, muted colors, a bird in flight, and a partial roof and trees in the surrounding landscape."
track1_0285,generic_artwork,caption_content,free_crop_allowed | aspect_variation_allowed | style_variation_allowed,caption-led subject | medium-appropriate composition | avoid batch template,generic_artwork_surface,"[{""confidence"": 1.0, ""guard_notes"": [], ""guard_status"": ""rule"", ""height"": 1024, ""label"": ""square_artwork"", ""prompt_directive"": ""Use a balanced square artwork canvas only when the caption does not imply a poster, scroll, spread, or panel format."", ""reason"": """", ""source"": ""rule"", ""width"": 1024}]",aas_safe | reference_style | fid_diverse,"A Gongbi-style scene of several riders on horseback gathered in a sparse muted landscape, rendered with delicate linework, soft earth tones, and a calm, restrained atmosphere."
track1_0479,generic_artwork,caption_content,free_crop_allowed | aspect_variation_allowed | style_variation_allowed,caption-led subject | medium-appropriate composition | avoid batch template,generic_artwork_surface,"[{""confidence"": 1.0, ""guard_notes"": [], ""guard_status"": ""rule"", ""height"": 1024, ""label"": ""square_artwork"", ""prompt_directive"": ""Use a balanced square artwork canvas only when the caption does not imply a poster, scroll, spread, or panel format."", ""reason"": """", ""source"": ""rule"", ""width"": 1024}]",aas_safe | reference_style | fid_diverse,"Ukiyo-e scene of two figures seated on a wooden bridge overlooking a calm river with small boats, fishing structures, distant trees, and a tower, rendered with delicate linework and a muted color palette."
track1_0631,generic_artwork,caption_content,free_crop_allowed | aspect_variation_allowed | style_variation_allowed,caption-led subject | medium-appropriate composition | avoid batch template,generic_artwork_surface,"[{""confidence"": 1.0, ""guard_notes"": [], ""guard_status"": ""rule"", ""height"": 1024, ""label"": ""square_artwork"", ""prompt_directive"": ""Use a balanced square artwork canvas only when the caption does not imply a poster, scroll, spread, or panel format."", ""reason"": """", ""source"": ""rule"", ""width"": 1024}]",aas_safe | reference_style | fid_diverse,"An Early Renaissance scene of a kneeling woman in a red gown before richly dressed men and an armored soldier, set on a rocky path beneath trees with a distant hilltop castle, rendered with crisp contours, deep colors, and a solemn dramatic mood."
track1_0060,scroll_album_paper_support,caption_content | support_surface_required,preserve_support_aspect | medium_texture_variation_allowed | viewpoint_variation_allowed,visible paper support | folds or ruled grid | album or scroll framing,scroll_or_album_paper_support | painting_or_brushwork_surface,"[{""confidence"": 1.0, ""guard_notes"": [], ""guard_status"": ""rule"", ""height"": 1024, ""label"": ""square_artwork"", ""prompt_directive"": ""Use a balanced square artwork canvas only when the caption does not imply a poster, scroll, spread, or panel format."", ""reason"": """", ""source"": ""rule"", ""width"": 1024}]",aas_safe | reference_style | fid_diverse,"Ink and wash painting of two small birds perched on a bare, twisting tree branch, with delicate brushwork, muted beige tones, and a serene hanging-scroll composition."
track1_0229,generic_artwork,caption_content | relation_logic,free_crop_allowed | aspect_variation_allowed | style_variation_allowed,caption-led subject | medium-appropriate composition | avoid batch template,generic_artwork_surface,"[{""confidence"": 1.0, ""guard_notes"": [], ""guard_status"": ""rule"", ""height"": 1024, ""label"": ""square_artwork"", ""prompt_directive"": ""Use a balanced square artwork canvas only when the caption does not imply a poster, scroll, spread, or panel format."", ""reason"": """", ""source"": ""rule"", ""width"": 1024}]",aas_safe | reference_style | fid_diverse,"Ukiyo-e scene of three women in patterned kimono beside a tree-lined riverside path, with flying birds, distant buildings, delicate linework, and a muted earthy color palette."
track1_0386,generic_artwork,caption_content,free_crop_allowed | aspect_variation_allowed | style_variation_allowed,caption-led subject | medium-appropriate composition | avoid batch template,generic_artwork_surface,"[{""confidence"": 1.0, ""guard_notes"": [], ""guard_status"": ""rule"", ""height"": 1024, ""label"": ""square_artwork"", ""prompt_directive"": ""Use a balanced square artwork canvas only when the caption does not imply a poster, scroll, spread, or panel format."", ""reason"": """", ""source"": ""rule"", ""width"": 1024}]",aas_safe | reference_style | fid_diverse,"A Baroque portrait of a richly dressed figure in dark armor and a plumed hat, adorned with a gold chain and medallion, set against a muted background with dramatic chiaroscuro lighting."
track1_0691,generic_artwork,caption_content | relation_logic,free_crop_allowed | aspect_variation_allowed | style_variation_allowed,caption-led subject | medium-appropriate composition | avoid batch template,generic_artwork_surface,"[{""confidence"": 1.0, ""guard_notes"": [], ""guard_status"": ""rule"", ""height"": 1024, ""label"": ""square_artwork"", ""prompt_directive"": ""Use a balanced square artwork canvas only when the caption does not imply a poster, scroll, spread, or panel format."", ""reason"": """", ""source"": ""rule"", ""width"": 1024}]",aas_safe | reference_style | fid_diverse,"A snowy urban street in impressionism style with a green horse-drawn omnibus, pedestrians, tall buildings, loose brushstrokes, and a muted winter palette."
track1_0714,generic_artwork,caption_content | relation_logic,free_crop_allowed | aspect_variation_allowed | style_variation_allowed,caption-led subject | medium-appropriate composition | avoid batch template,generic_artwork_surface,"[{""confidence"": 1.0, ""guard_notes"": [], ""guard_status"": ""rule"", ""height"": 1024, ""label"": ""square_artwork"", ""prompt_directive"": ""Use a balanced square artwork canvas only when the caption does not imply a poster, scroll, spread, or panel format."", ""reason"": """", ""source"": ""rule"", ""width"": 1024}]",aas_safe | reference_style | fid_diverse,"Ukiyo-e scene of a rainy riverside harbor with small boats, distant trees, a rooftop, a tall orange windsock, and a bird flying through the misty blue sky with fine diagonal rain lines."
track1_0724,generic_artwork,caption_content,free_crop_allowed | aspect_variation_allowed | style_variation_allowed,caption-led subject | medium-appropriate composition | avoid batch template,generic_artwork_surface,"[{""confidence"": 1.0, ""guard_notes"": [], ""guard_status"": ""rule"", ""height"": 1024, ""label"": ""square_artwork"", ""prompt_directive"": ""Use a balanced square artwork canvas only when the caption does not imply a poster, scroll, spread, or panel format."", ""reason"": """", ""source"": ""rule"", ""width"": 1024}]",aas_safe | reference_style | fid_diverse,"Abstract pencil sketch of a sparse architectural landscape with faint angular building outlines, a curving path, delicate linear marks, and a muted beige paper texture."
track1_0856,scroll_album_paper_support,caption_content | support_surface_required,preserve_support_aspect | medium_texture_variation_allowed | viewpoint_variation_allowed,caption-led subject | medium-appropriate composition | avoid batch template,generic_artwork_surface,"[{""confidence"": 1.0, ""guard_notes"": [], ""guard_status"": ""rule"", ""height"": 640, ""label"": ""horizontal_scroll"", ""prompt_directive"": ""Use a wide horizontal scroll canvas; keep the artwork support visible without external presentation space."", ""reason"": """", ""source"": ""rule"", ""width"": 1024}]",aas_safe | reference_style | fid_diverse,"A Gongbi style handscroll scene of robed figures gathered around a table in a garden beneath twisting trees, rendered with fine linework and a muted earthy color palette."
track1_0995,scroll_album_paper_support,caption_content | support_surface_required,preserve_support_aspect | medium_texture_variation_allowed | viewpoint_variation_allowed,battlefield depth | armored vehicle | mounted movement | infantry group,scroll_or_album_paper_support,"[{""confidence"": 1.0, ""guard_notes"": [], ""guard_status"": ""rule"", ""height"": 640, ""label"": ""horizontal_scroll"", ""prompt_directive"": ""Use a wide horizontal scroll canvas; keep the artwork support visible without external presentation space."", ""reason"": """", ""source"": ""rule"", ""width"": 1024}]",aas_safe | reference_style | fid_diverse,"A Gongbi-style horizontal scroll with a small mounted rider galloping across a dark brown silk panel beside a pale empty panel, rendered with fine linework and muted earthy tones."
track1_0301,scroll_album_paper_support,caption_content | support_surface_required,preserve_support_aspect | medium_texture_variation_allowed | viewpoint_variation_allowed,visible paper support | folds or ruled grid | album or scroll framing,scroll_or_album_paper_support,"[{""confidence"": 1.0, ""guard_notes"": [], ""guard_status"": ""rule"", ""height"": 1024, ""label"": ""square_artwork"", ""prompt_directive"": ""Use a balanced square artwork canvas only when the caption does not imply a poster, scroll, spread, or panel format."", ""reason"": """", ""source"": ""rule"", ""width"": 1024}]",aas_safe | reference_style | fid_diverse,"Abstract hand-drawn branching lines fill a rectangular frame on graph paper, forming a dense tree-like network with small heart and geometric marks in a simple monochrome pencil style."
track1_0303,agriculture_industry_worker,caption_content | relation_logic,free_crop_allowed | aspect_variation_allowed | style_variation_allowed,field or factory setting | working hands and tools | productive labor,generic_artwork_surface,"[{""confidence"": 1.0, ""guard_notes"": [], ""guard_status"": ""rule"", ""height"": 1024, ""label"": ""square_artwork"", ""prompt_directive"": ""Use a balanced square artwork canvas only when the caption does not imply a poster, scroll, spread, or panel format."", ""reason"": """", ""source"": ""rule"", ""width"": 1024}]",aas_safe | reference_style | fid_diverse,"An impressionism rural field scene with peasants tending rows of vegetables under a cloudy blue sky, rendered with soft pastel colors and loose, textured brushstrokes."
