all_sources,current_arousal,current_emotion,current_label_issue_count,current_valence,exact_duplicate,failed_transition_count,max_confidence,model_sources,model_support_score,model_vote_count,near_duplicate,proposed_arousal,proposed_emotion,proposed_valence,public_duplicate_support_score,public_style_support_score,rationale,same_arousal,same_quadrant,same_valence,sample_id,support_score,transition,v21_decision,v21_reasons,v21_score,v21_tier
dinov2,Low,content,0,Positive,False,20,0.469731,dinov2,0.518629,1,False,Low,calm,Positive,0.0,0.0,,True,True,True,track2_0581,0.518629,content->calm,hold,insufficient_v21_evidence,0.476207,hold
clip,Low,content,0,Positive,False,20,0.489219,clip,0.511817,1,False,Low,calm,Positive,0.0,0.0,,True,True,True,track2_0181,0.511817,content->calm,hold,insufficient_v21_evidence,0.470955,hold
dinov2,Low,calm,0,Positive,False,43,0.485001,dinov2,0.509419,1,False,Low,content,Positive,0.0,0.0,,True,True,True,track2_0845,0.509419,calm->content,hold,insufficient_v21_evidence,0.468219,hold
dinov2,Low,content,0,Positive,False,20,0.488774,dinov2,0.508919,1,False,Low,calm,Positive,0.0,0.0,,True,True,True,track2_0290,0.508919,content->calm,hold,insufficient_v21_evidence,0.468021,hold
"clip,dinov2",High,alarmed,0,Negative,False,0,0.214834,"clip,dinov2",0.408948,2,False,High,excited,Positive,0.0,0.0,,True,False,False,track2_0378,0.408948,alarmed->excited,hold,insufficient_v21_evidence,0.466135,hold
dinov2,Low,tired,0,Negative,False,3,0.445266,dinov2,0.510382,1,False,Low,sad,Negative,0.0,0.0,,True,True,True,track2_0629,0.510382,tired->sad,hold,insufficient_v21_evidence,0.466003,hold
clip,Low,tired,0,Negative,False,0,0.432374,clip,0.508538,1,False,Low,bored,Negative,0.0,0.0,,True,True,True,track2_0331,0.508538,tired->bored,hold,insufficient_v21_evidence,0.463128,hold
clip,Low,content,0,Positive,False,20,0.495364,clip,0.502958,1,False,Low,calm,Positive,0.0,0.0,,True,True,True,track2_0058,0.502958,content->calm,hold,insufficient_v21_evidence,0.462587,hold
dinov2,High,annoyed,0,Negative,False,0,0.446155,dinov2,0.506279,1,False,High,excited,Positive,0.0,0.0,,True,False,False,track2_0670,0.506279,annoyed->excited,hold,insufficient_v21_evidence,0.461971,hold
clip,Low,content,0,Positive,False,20,0.488643,clip,0.502729,1,False,Low,calm,Positive,0.0,0.0,,True,True,True,track2_0355,0.502729,content->calm,hold,insufficient_v21_evidence,0.46182,hold
dinov2,Low,content,0,Positive,False,20,0.481551,dinov2,0.503267,1,False,Low,calm,Positive,0.0,0.0,,True,True,True,track2_0614,0.503267,content->calm,hold,insufficient_v21_evidence,0.461791,hold
siglip2,Low,tired,0,Negative,False,0,0.492131,siglip2,0.502153,1,False,Low,content,Positive,0.0,0.0,,True,False,False,track2_0150,0.502153,tired->content,hold,insufficient_v21_evidence,0.461523,hold
"clip,public_clean,public_inclusive",Low,calm,0,Positive,False,43,0.266216,clip,0.280183,1,False,Low,content,Positive,0.0,0.224144,,True,True,True,track2_0991,0.504327,calm->content,hold,insufficient_v21_evidence,0.461314,hold
dinov2,Low,tired,0,Negative,False,0,0.448293,dinov2,0.501243,1,False,Low,calm,Positive,0.0,0.0,,True,False,False,track2_0175,0.501243,tired->calm,hold,insufficient_v21_evidence,0.457106,hold
clip,Low,sad,0,Negative,False,0,0.477998,clip,0.494461,1,False,Low,calm,Positive,0.0,0.0,,True,False,False,track2_0014,0.494461,sad->calm,hold,insufficient_v21_evidence,0.452701,hold
clip,Low,calm,0,Positive,False,0,0.424573,clip,0.498161,1,False,Low,bored,Negative,0.0,0.0,,True,False,False,track2_0462,0.498161,calm->bored,hold,insufficient_v21_evidence,0.452127,hold
dinov2,Low,content,0,Positive,False,0,0.425538,dinov2,0.497348,1,False,High,aroused,Positive,0.0,0.0,,False,False,True,track2_0308,0.497348,content->aroused,hold,insufficient_v21_evidence,0.451391,hold
clip,Low,content,0,Positive,False,0,0.445602,clip,0.49476,1,False,Low,bored,Negative,0.0,0.0,,True,False,False,track2_0370,0.49476,content->bored,hold,insufficient_v21_evidence,0.450408,hold
dinov2,Low,sad,0,Negative,False,0,0.446962,dinov2,0.493597,1,False,Low,content,Positive,0.0,0.0,,True,False,False,track2_0014,0.493597,sad->content,hold,insufficient_v21_evidence,0.449354,hold
dinov2,Low,calm,0,Positive,False,0,0.438318,dinov2,0.492847,1,False,Low,bored,Negative,0.0,0.0,,True,False,False,track2_0824,0.492847,calm->bored,hold,insufficient_v21_evidence,0.447912,hold
dinov2,High,frustrated,0,Negative,False,0,0.438185,dinov2,0.491325,1,False,Low,tired,Negative,0.0,0.0,,False,False,True,track2_0579,0.491325,frustrated->tired,hold,insufficient_v21_evidence,0.44638,hold
clip,Low,calm,0,Positive,False,43,0.46775,clip,0.487876,1,False,Low,content,Positive,0.0,0.0,,True,True,True,track2_0257,0.487876,calm->content,hold,insufficient_v21_evidence,0.445296,hold
"public_clean,public_inclusive,siglip2",High,alarmed,0,Negative,False,0,0.253256,siglip2,0.275857,1,False,High,frustrated,Negative,0.0,0.213532,,True,True,True,track2_0799,0.489389,alarmed->frustrated,hold,insufficient_v21_evidence,0.444597,hold
dinov2,Low,tired,0,Negative,False,0,0.438406,dinov2,0.488457,1,False,High,aroused,Positive,0.0,0.0,,False,False,False,track2_0694,0.488457,tired->aroused,hold,insufficient_v21_evidence,0.443529,hold
dinov2,Low,content,0,Positive,False,0,0.414777,dinov2,0.488832,1,False,High,aroused,Positive,0.0,0.0,,False,False,True,track2_0282,0.488832,content->aroused,hold,insufficient_v21_evidence,0.442014,hold
clip,High,excited,0,Positive,False,0,0.457198,clip,0.485381,1,False,Low,glad,Positive,0.0,0.0,,False,False,True,track2_0263,0.485381,excited->glad,hold,insufficient_v21_evidence,0.441957,hold
siglip2,Low,content,0,Positive,False,0,0.442883,siglip2,0.484897,1,False,Low,tired,Negative,0.0,0.0,,True,False,False,track2_0630,0.484897,content->tired,hold,insufficient_v21_evidence,0.440328,hold
dinov2,Low,calm,0,Positive,False,0,0.43657,dinov2,0.483864,1,False,Low,tired,Negative,0.0,0.0,,True,False,False,track2_0894,0.483864,calm->tired,hold,insufficient_v21_evidence,0.43879,hold
dinov2,High,alarmed,0,Negative,False,0,0.435049,dinov2,0.479964,1,False,Low,bored,Negative,0.0,0.0,,False,False,True,track2_0106,0.479964,alarmed->bored,hold,insufficient_v21_evidence,0.434768,hold
clip,Low,content,0,Positive,False,20,0.462507,clip,0.473942,1,False,Low,calm,Positive,0.0,0.0,,True,True,True,track2_0428,0.473942,content->calm,hold,insufficient_v21_evidence,0.430943,hold
"public_clean,public_inclusive,siglip2",High,aroused,0,Positive,False,0,0.236635,siglip2,0.244367,1,False,Low,content,Positive,0.0,0.23116,,False,False,True,track2_0372,0.475527,aroused->content,hold,insufficient_v21_evidence,0.430639,hold
"clip,public_clean,public_inclusive",High,frustrated,0,Negative,False,0,0.265176,clip,0.288821,1,False,Low,bored,Negative,0.0,0.187321,,False,False,True,track2_0041,0.476142,frustrated->bored,hold,insufficient_v21_evidence,0.430469,hold
"public_inclusive,siglip2",Low,calm,0,Positive,False,0,0.251774,siglip2,0.277979,1,False,High,excited,Positive,0.0,0.197185,,False,False,True,track2_0462,0.475164,calm->excited,hold,insufficient_v21_evidence,0.429109,hold
clip,Low,sad,0,Negative,False,0,0.43758,clip,0.473898,1,False,High,alarmed,Negative,0.0,0.0,,False,False,True,track2_0804,0.473898,sad->alarmed,hold,insufficient_v21_evidence,0.428904,hold
"public_inclusive,siglip2",High,alarmed,0,Negative,False,0,0.25624,siglip2,0.283174,1,False,High,annoyed,Negative,0.0,0.191719,,True,True,True,track2_0423,0.474893,alarmed->annoyed,hold,insufficient_v21_evidence,0.428813,hold
dinov2,High,annoyed,0,Negative,False,0,0.436251,dinov2,0.473126,1,False,Low,calm,Positive,0.0,0.0,,False,False,False,track2_0187,0.473126,annoyed->calm,hold,insufficient_v21_evidence,0.428026,hold
clip,Low,content,0,Positive,False,5,0.428052,clip,0.469503,1,False,Low,glad,Positive,0.0,0.0,,True,True,True,track2_0057,0.469503,content->glad,hold,insufficient_v21_evidence,0.423747,hold
dinov2,Low,calm,0,Positive,False,0,0.416779,dinov2,0.467655,1,False,High,aroused,Positive,0.0,0.0,,False,False,True,track2_0386,0.467655,calm->aroused,hold,insufficient_v21_evidence,0.420997,hold
dinov2,Low,calm,0,Positive,False,43,0.460274,dinov2,0.461449,1,False,Low,content,Positive,0.0,0.0,,True,True,True,track2_0776,0.461449,calm->content,hold,insufficient_v21_evidence,0.418271,hold
clip,High,excited,0,Positive,False,1,0.419733,clip,0.462192,1,False,High,happy,Positive,0.0,0.0,,True,True,True,track2_0366,0.462192,excited->happy,hold,insufficient_v21_evidence,0.415771,hold
siglip2,Low,bored,0,Negative,False,0,0.404712,siglip2,0.462215,1,False,Low,tired,Negative,0.0,0.0,,True,True,True,track2_0273,0.462215,bored->tired,hold,insufficient_v21_evidence,0.414592,hold
clip,Low,content,0,Positive,False,20,0.456804,clip,0.457762,1,False,Low,calm,Positive,0.0,0.0,,True,True,True,track2_0931,0.457762,content->calm,hold,insufficient_v21_evidence,0.414306,hold
"public_clean,public_inclusive,siglip2",High,frustrated,0,Negative,False,0,0.232466,siglip2,0.233062,1,False,High,annoyed,Negative,0.0,0.226638,,True,True,True,track2_0440,0.4597,frustrated->annoyed,hold,insufficient_v21_evidence,0.414162,hold
clip,High,frustrated,0,Negative,False,0,0.3969,clip,0.46236,1,False,High,aroused,Positive,0.0,0.0,,True,False,False,track2_0520,0.46236,frustrated->aroused,hold,insufficient_v21_evidence,0.414112,hold
dinov2,Low,sad,0,Negative,False,0,0.412776,dinov2,0.460022,1,False,High,aroused,Positive,0.0,0.0,,False,False,False,track2_0226,0.460022,sad->aroused,hold,insufficient_v21_evidence,0.413044,hold
dinov2,Low,calm,0,Positive,False,0,0.402006,dinov2,0.459791,1,False,Low,sad,Negative,0.0,0.0,,True,False,False,track2_0954,0.459791,calm->sad,hold,insufficient_v21_evidence,0.411951,hold
dinov2,Low,calm,0,Positive,False,0,0.400341,dinov2,0.458086,1,False,Low,tired,Negative,0.0,0.0,,True,False,False,track2_0227,0.458086,calm->tired,hold,insufficient_v21_evidence,0.410113,hold
"public_clean,public_inclusive",Low,calm,0,Positive,False,43,0.52839,,0.0,0,False,Low,content,Positive,0.0,0.52839,,True,True,True,track2_0405,0.52839,calm->content,hold,insufficient_v21_evidence,0.407649,hold
clip,Low,content,0,Positive,False,20,0.407741,clip,0.45368,1,False,Low,calm,Positive,0.0,0.0,,True,True,True,track2_0973,0.45368,content->calm,hold,insufficient_v21_evidence,0.406299,hold
dinov2,Low,tired,0,Negative,False,0,0.42407,dinov2,0.451833,1,False,High,happy,Positive,0.0,0.0,,False,False,False,track2_0349,0.451833,tired->happy,hold,insufficient_v21_evidence,0.405759,hold
"public_clean,public_inclusive,siglip2",High,frustrated,0,Negative,False,0,0.232281,siglip2,0.236404,1,False,High,alarmed,Negative,0.0,0.215186,,True,True,True,track2_0223,0.45159,frustrated->alarmed,hold,insufficient_v21_evidence,0.405236,hold
"public_clean,public_inclusive,siglip2",High,aroused,0,Positive,False,0,0.231954,siglip2,0.240041,1,False,Low,bored,Negative,0.0,0.210992,,False,False,False,track2_0224,0.451033,aroused->bored,hold,insufficient_v21_evidence,0.404359,hold
clip,Low,calm,0,Positive,False,43,0.440539,clip,0.446295,1,False,Low,content,Positive,0.0,0.0,,True,True,True,track2_0289,0.446295,calm->content,hold,insufficient_v21_evidence,0.401538,hold
"public_clean,public_inclusive,siglip2",High,alarmed,0,Negative,False,0,0.251436,siglip2,0.28717,1,False,High,annoyed,Negative,0.0,0.157558,,True,True,True,track2_0769,0.444728,alarmed->annoyed,hold,insufficient_v21_evidence,0.395872,hold
dinov2,Low,content,0,Positive,False,0,0.402692,dinov2,0.436323,1,False,Low,tired,Negative,0.0,0.0,,True,False,False,track2_0561,0.436323,content->tired,hold,insufficient_v21_evidence,0.388538,hold
dinov2,High,alarmed,0,Negative,False,0,0.380761,dinov2,0.437813,1,False,High,excited,Positive,0.0,0.0,,True,False,False,track2_0890,0.437813,alarmed->excited,hold,insufficient_v21_evidence,0.388274,hold
clip,Low,tired,0,Negative,False,3,0.428918,clip,0.433619,1,False,Low,sad,Negative,0.0,0.0,,True,True,True,track2_0215,0.433619,tired->sad,hold,insufficient_v21_evidence,0.387932,hold
"public_clean,public_inclusive,siglip2",High,aroused,0,Positive,False,0,0.218682,siglip2,0.228937,1,False,Low,calm,Positive,0.0,0.205265,,False,False,True,track2_0140,0.434202,aroused->calm,hold,insufficient_v21_evidence,0.386065,hold
dinov2,Low,calm,0,Positive,False,0,0.39012,dinov2,0.434847,1,False,High,annoyed,Negative,0.0,0.0,,False,False,False,track2_0395,0.434847,calm->annoyed,hold,insufficient_v21_evidence,0.386057,hold
dinov2,Low,calm,0,Positive,False,0,0.41232,dinov2,0.431421,1,False,Low,tired,Negative,0.0,0.0,,True,False,False,track2_0074,0.431421,calm->tired,hold,insufficient_v21_evidence,0.384407,hold
dinov2,Low,content,0,Positive,False,0,0.40168,dinov2,0.431887,1,False,Low,sad,Negative,0.0,0.0,,True,False,False,track2_0125,0.431887,content->sad,hold,insufficient_v21_evidence,0.384021,hold
dinov2,Low,content,0,Positive,False,20,0.42031,dinov2,0.430021,1,False,Low,calm,Positive,0.0,0.0,,True,True,True,track2_0376,0.430021,content->calm,hold,insufficient_v21_evidence,0.383646,hold
"public_clean,public_inclusive,siglip2",High,frustrated,0,Negative,False,0,0.232072,siglip2,0.246981,1,False,Low,tired,Negative,0.0,0.184021,,False,False,True,track2_0621,0.431002,frustrated->tired,hold,insufficient_v21_evidence,0.382449,hold
dinov2,Low,content,0,Positive,False,0,0.385018,dinov2,0.430323,1,False,High,excited,Positive,0.0,0.0,,False,False,True,track2_0433,0.430323,content->excited,hold,insufficient_v21_evidence,0.381124,hold
clip,High,alarmed,0,Negative,False,0,0.387015,clip,0.428656,1,False,Low,bored,Negative,0.0,0.0,,False,False,True,track2_0565,0.428656,alarmed->bored,hold,insufficient_v21_evidence,0.379617,hold
dinov2,Low,content,0,Positive,False,0,0.375737,dinov2,0.429495,1,False,High,aroused,Positive,0.0,0.0,,False,False,True,track2_0782,0.429495,content->aroused,hold,insufficient_v21_evidence,0.379554,hold
dinov2,High,frustrated,0,Negative,False,0,0.387851,dinov2,0.427405,1,False,High,excited,Positive,0.0,0.0,,True,False,False,track2_0677,0.427405,frustrated->excited,hold,insufficient_v21_evidence,0.378433,hold
dinov2,Low,calm,0,Positive,False,0,0.377693,dinov2,0.426547,1,False,High,excited,Positive,0.0,0.0,,False,False,True,track2_0559,0.426547,calm->excited,hold,insufficient_v21_evidence,0.376762,hold
clip,High,aroused,0,Positive,False,0,0.376406,clip,0.423915,1,False,Low,tired,Negative,0.0,0.0,,False,False,False,track2_0140,0.423915,aroused->tired,hold,insufficient_v21_evidence,0.374027,hold
dinov2,Low,tired,0,Negative,False,0,0.406337,dinov2,0.421068,1,False,Low,calm,Positive,0.0,0.0,,True,False,False,track2_0537,0.421068,tired->calm,hold,insufficient_v21_evidence,0.373575,hold
dinov2,Low,calm,0,Positive,False,0,0.382586,dinov2,0.422853,1,False,Low,bored,Negative,0.0,0.0,,True,False,False,track2_0438,0.422853,calm->bored,hold,insufficient_v21_evidence,0.37346,hold
clip,Low,calm,0,Positive,False,2,0.389498,clip,0.422196,1,False,Low,glad,Positive,0.0,0.0,,True,True,True,track2_0622,0.422196,calm->glad,hold,insufficient_v21_evidence,0.373356,hold
clip,High,annoyed,0,Negative,False,0,0.368205,clip,0.423841,1,False,High,aroused,Positive,0.0,0.0,,True,False,False,track2_0205,0.423841,annoyed->aroused,hold,insufficient_v21_evidence,0.373297,hold
dinov2,Low,calm,0,Positive,False,0,0.413062,dinov2,0.419378,1,False,Low,bored,Negative,0.0,0.0,,True,False,False,track2_0406,0.419378,calm->bored,hold,insufficient_v21_evidence,0.372423,hold
clip,High,frustrated,0,Negative,False,0,0.404666,clip,0.419484,1,False,High,annoyed,Negative,0.0,0.0,,True,True,True,track2_0641,0.419484,frustrated->annoyed,hold,insufficient_v21_evidence,0.371857,hold
dinov2,Low,glad,0,Positive,False,1,0.409438,dinov2,0.418812,1,False,Low,calm,Positive,0.0,0.0,,True,True,True,track2_0957,0.418812,glad->calm,hold,insufficient_v21_evidence,0.371567,hold
siglip2,Low,bored,0,Negative,False,0,0.362778,siglip2,0.421271,1,False,High,annoyed,Negative,0.0,0.0,,False,False,True,track2_0619,0.421271,bored->annoyed,hold,insufficient_v21_evidence,0.370293,hold
dinov2,Low,content,0,Positive,False,0,0.373137,dinov2,0.420297,1,False,High,happy,Positive,0.0,0.0,,False,False,True,track2_0792,0.420297,content->happy,hold,insufficient_v21_evidence,0.370148,hold
"public_clean,public_inclusive,siglip2",High,happy,0,Positive,False,3,0.216012,siglip2,0.224033,1,False,High,excited,Positive,0.0,0.194281,,True,True,True,track2_0152,0.418314,happy->excited,hold,insufficient_v21_evidence,0.369195,hold
dinov2,Low,calm,0,Positive,False,0,0.370171,dinov2,0.418905,1,False,Low,tired,Negative,0.0,0.0,,True,False,False,track2_0566,0.418905,calm->tired,hold,insufficient_v21_evidence,0.368519,hold
clip,Low,tired,0,Negative,False,0,0.389003,clip,0.413187,1,False,Low,calm,Positive,0.0,0.0,,True,False,False,track2_0629,0.413187,tired->calm,hold,insufficient_v21_evidence,0.364307,hold
clip,Low,calm,0,Positive,False,43,0.406034,clip,0.411482,1,False,Low,content,Positive,0.0,0.0,,True,True,True,track2_0244,0.411482,calm->content,hold,insufficient_v21_evidence,0.363965,hold
dinov2,Low,calm,0,Positive,False,0,0.383319,dinov2,0.412182,1,False,Low,tired,Negative,0.0,0.0,,True,False,False,track2_0242,0.412182,calm->tired,hold,insufficient_v21_evidence,0.362848,hold
clip,Low,content,0,Positive,False,0,0.362148,clip,0.413867,1,False,Low,sad,Negative,0.0,0.0,,True,False,False,track2_0317,0.413867,content->sad,hold,insufficient_v21_evidence,0.362839,hold
clip,Low,calm,0,Positive,False,0,0.366911,clip,0.413143,1,False,Low,bored,Negative,0.0,0.0,,True,False,False,track2_0227,0.413143,calm->bored,hold,insufficient_v21_evidence,0.362496,hold
"public_clean,siglip2",High,alarmed,0,Negative,False,0,0.22456,siglip2,0.230448,1,False,High,annoyed,Negative,0.0,0.181121,,True,True,True,track2_0106,0.411569,alarmed->annoyed,hold,insufficient_v21_evidence,0.362212,hold
clip,Low,content,0,Positive,False,20,0.374555,clip,0.409893,1,False,Low,calm,Positive,0.0,0.0,,True,True,True,track2_0790,0.409893,content->calm,hold,insufficient_v21_evidence,0.359857,hold
dinov2,Low,glad,0,Positive,False,1,0.374524,dinov2,0.409228,1,False,Low,calm,Positive,0.0,0.0,,True,True,True,track2_0913,0.409228,glad->calm,hold,insufficient_v21_evidence,0.35919,hold
dinov2,Low,calm,0,Positive,False,43,0.391927,dinov2,0.407232,1,False,Low,content,Positive,0.0,0.0,,True,True,True,track2_0522,0.407232,calm->content,hold,insufficient_v21_evidence,0.358586,hold
siglip2,Low,content,0,Positive,False,0,0.371669,siglip2,0.407482,1,False,Low,sad,Negative,0.0,0.0,,True,False,False,track2_0123,0.407482,content->sad,hold,insufficient_v21_evidence,0.357216,hold
clip,Low,content,0,Positive,False,20,0.397117,clip,0.402283,1,False,Low,calm,Positive,0.0,0.0,,True,True,True,track2_0739,0.402283,content->calm,hold,insufficient_v21_evidence,0.354052,hold
"public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,0,0.208155,siglip2,0.21529,1,False,Low,bored,Negative,0.0,0.188726,,True,False,False,track2_0145,0.404016,calm->bored,hold,insufficient_v21_evidence,0.353879,hold
dinov2,Low,content,0,Positive,False,20,0.396055,dinov2,0.399891,1,False,Low,calm,Positive,0.0,0.0,,True,True,True,track2_0852,0.399891,content->calm,hold,insufficient_v21_evidence,0.351575,hold
